Date/Time,Unit,Value
7/14/11 10:09:01 PM,C,23.144
7/14/11 11:09:01 PM,C,22.644
7/15/11 12:09:01 AM,C,22.143
7/15/11 1:09:01 AM,C,22.143
7/15/11 2:09:01 AM,C,21.643
7/15/11 3:09:01 AM,C,21.643
7/15/11 4:09:01 AM,C,20.642
7/15/11 5:09:01 AM,C,20.642
7/15/11 6:09:01 AM,C,20.642
7/15/11 7:09:01 AM,C,20.642
7/15/11 8:09:01 AM,C,20.642
7/15/11 9:09:01 AM,C,21.643
7/15/11 10:09:01 AM,C,24.144
7/15/11 11:09:01 AM,C,27.144
7/15/11 12:09:01 PM,C,27.144
7/15/11 1:09:01 PM,C,28.144
7/15/11 2:09:01 PM,C,28.144
7/15/11 3:09:01 PM,C,28.643
7/15/11 4:09:01 PM,C,29.143
7/15/11 5:09:01 PM,C,26.644
7/15/11 6:09:01 PM,C,29.642
7/15/11 7:09:01 PM,C,29.642
7/15/11 8:09:01 PM,C,28.144
7/15/11 9:09:01 PM,C,24.644
7/15/11 10:09:01 PM,C,23.644
7/15/11 11:09:01 PM,C,22.143
7/16/11 12:09:01 AM,C,21.143
7/16/11 1:09:01 AM,C,20.142
7/16/11 2:09:01 AM,C,19.641
7/16/11 3:09:01 AM,C,19.14
7/16/11 4:09:01 AM,C,19.14
7/16/11 5:09:01 AM,C,18.64
7/16/11 6:09:01 AM,C,19.641
7/16/11 7:09:01 AM,C,19.641
7/16/11 8:09:01 AM,C,20.142
