Date/Time,Unit,Value
7/9/11 4:01:01 AM,C,23.644
7/9/11 5:01:01 AM,C,19.641
7/9/11 6:01:01 AM,C,18.64
7/9/11 7:01:01 AM,C,17.137
7/9/11 8:01:01 AM,C,18.64
7/9/11 9:01:01 AM,C,23.144
7/9/11 10:01:01 AM,C,29.642
7/9/11 11:01:01 AM,C,32.139
7/9/11 12:01:01 PM,C,32.139
7/9/11 1:01:01 PM,C,34.136
7/9/11 2:01:01 PM,C,33.637
7/9/11 3:01:01 PM,C,34.635
7/9/11 4:01:01 PM,C,35.632
7/9/11 5:01:01 PM,C,34.136
7/9/11 6:01:01 PM,C,32.638
7/9/11 7:01:01 PM,C,31.141
7/9/11 8:01:01 PM,C,30.641
7/9/11 9:01:01 PM,C,29.642
7/9/11 10:01:01 PM,C,28.643
7/9/11 11:01:01 PM,C,27.144
7/10/11 12:01:01 AM,C,24.644
7/10/11 1:01:01 AM,C,25.145
7/10/11 2:01:01 AM,C,23.144
7/10/11 3:01:01 AM,C,19.14
7/10/11 4:01:01 AM,C,17.137
7/10/11 5:01:01 AM,C,15.634
7/10/11 6:01:01 AM,C,15.133
7/10/11 7:01:01 AM,C,14.131
7/10/11 8:01:01 AM,C,15.133
7/10/11 9:01:01 AM,C,19.14
7/10/11 10:01:01 AM,C,28.643
7/10/11 11:01:01 AM,C,31.141
7/10/11 12:01:01 PM,C,31.64
7/10/11 1:01:01 PM,C,32.139
7/10/11 2:01:01 PM,C,32.139
7/10/11 3:01:01 PM,C,33.637
7/10/11 4:01:01 PM,C,35.134
7/10/11 5:01:01 PM,C,33.637
7/10/11 6:01:01 PM,C,32.139
7/10/11 7:01:01 PM,C,29.642
7/10/11 8:01:01 PM,C,29.143
7/10/11 9:01:01 PM,C,27.644
7/10/11 10:01:01 PM,C,26.644
7/10/11 11:01:01 PM,C,25.645
7/11/11 12:01:01 AM,C,25.145
7/11/11 1:01:01 AM,C,24.144
7/11/11 2:01:01 AM,C,22.143
7/11/11 3:01:01 AM,C,18.64
7/11/11 4:01:01 AM,C,17.137
7/11/11 5:01:01 AM,C,16.636
7/11/11 6:01:01 AM,C,16.135
7/11/11 7:01:01 AM,C,15.634
7/11/11 8:01:01 AM,C,17.137
7/11/11 9:01:01 AM,C,21.143
7/11/11 10:01:01 AM,C,25.145
7/11/11 11:01:01 AM,C,28.643
7/11/11 12:01:01 PM,C,30.641
7/11/11 1:01:01 PM,C,30.641
7/11/11 2:01:01 PM,C,29.143
7/11/11 3:01:01 PM,C,29.143
7/11/11 4:01:01 PM,C,30.142
7/11/11 5:01:01 PM,C,33.637
7/11/11 6:01:01 PM,C,32.638
7/11/11 7:01:01 PM,C,29.143
7/11/11 8:01:01 PM,C,28.643
7/11/11 9:01:01 PM,C,24.144
7/11/11 10:01:01 PM,C,27.144
7/11/11 11:01:01 PM,C,25.145
7/12/11 12:01:01 AM,C,24.644
7/12/11 1:01:01 AM,C,23.144
7/12/11 2:01:01 AM,C,23.144
7/12/11 3:01:01 AM,C,24.144
7/12/11 4:01:01 AM,C,24.644
7/12/11 5:01:01 AM,C,24.144
7/12/11 6:01:01 AM,C,23.644
7/12/11 7:01:01 AM,C,24.144
7/12/11 8:01:01 AM,C,23.644
7/12/11 9:01:01 AM,C,27.144
7/12/11 10:01:01 AM,C,28.643
7/12/11 11:01:01 AM,C,31.64
7/12/11 12:01:01 PM,C,32.139
7/12/11 1:01:01 PM,C,33.138
7/12/11 2:01:01 PM,C,33.138
7/12/11 3:01:01 PM,C,32.139
7/12/11 4:01:01 PM,C,32.638
7/12/11 5:01:01 PM,C,33.138
7/12/11 6:01:01 PM,C,29.642
7/12/11 7:01:01 PM,C,29.143
7/12/11 8:01:01 PM,C,28.144
7/12/11 9:01:01 PM,C,26.144
7/12/11 10:01:01 PM,C,23.644
7/12/11 11:01:01 PM,C,25.145
7/13/11 12:01:01 AM,C,24.644
7/13/11 1:01:01 AM,C,21.143
7/13/11 2:01:01 AM,C,20.142
7/13/11 3:01:01 AM,C,20.642
7/13/11 4:01:01 AM,C,19.641
7/13/11 5:01:01 AM,C,19.641
7/13/11 6:01:01 AM,C,18.139
7/13/11 7:01:01 AM,C,18.139
7/13/11 8:01:01 AM,C,18.64
7/13/11 9:01:01 AM,C,26.144
7/13/11 10:01:01 AM,C,28.144
7/13/11 11:01:01 AM,C,29.642
7/13/11 12:01:01 PM,C,33.138
7/13/11 1:01:01 PM,C,34.635
7/13/11 2:01:01 PM,C,35.632
7/13/11 3:01:01 PM,C,35.632
7/13/11 4:01:01 PM,C,36.63
7/13/11 5:01:01 PM,C,28.643
7/13/11 6:01:01 PM,C,30.641
7/13/11 7:01:01 PM,C,29.642
7/13/11 8:01:01 PM,C,29.143
7/13/11 9:01:01 PM,C,26.644
7/13/11 10:01:01 PM,C,25.645
7/13/11 11:01:01 PM,C,24.644
7/14/11 12:01:01 AM,C,21.643
7/14/11 1:01:01 AM,C,21.143
7/14/11 2:01:01 AM,C,21.143
7/14/11 3:01:01 AM,C,20.642
7/14/11 4:01:01 AM,C,19.14
7/14/11 5:01:01 AM,C,18.64
7/14/11 6:01:01 AM,C,17.137
7/14/11 7:01:01 AM,C,17.137
7/14/11 8:01:01 AM,C,18.64
7/14/11 9:01:01 AM,C,21.643
7/14/11 10:01:01 AM,C,28.643
7/14/11 11:01:01 AM,C,30.641
7/14/11 12:01:01 PM,C,30.641
7/14/11 1:01:01 PM,C,32.139
7/14/11 2:01:01 PM,C,34.136
7/14/11 3:01:01 PM,C,33.138
7/14/11 4:01:01 PM,C,33.637
7/14/11 5:01:01 PM,C,35.632
7/14/11 6:01:01 PM,C,32.638
7/14/11 7:01:01 PM,C,30.641
7/14/11 8:01:01 PM,C,29.642
7/14/11 9:01:01 PM,C,28.643
7/14/11 10:01:01 PM,C,25.645
7/14/11 11:01:01 PM,C,23.644
7/15/11 12:01:01 AM,C,21.643
7/15/11 1:01:01 AM,C,21.143
7/15/11 2:01:01 AM,C,21.143
7/15/11 3:01:01 AM,C,20.142
7/15/11 4:01:01 AM,C,19.14
7/15/11 5:01:01 AM,C,17.638
7/15/11 6:01:01 AM,C,17.137
7/15/11 7:01:01 AM,C,17.137
7/15/11 8:01:01 AM,C,17.638
7/15/11 9:01:01 AM,C,21.643
7/15/11 10:01:01 AM,C,29.642
7/15/11 11:01:01 AM,C,32.638
7/15/11 12:01:01 PM,C,34.136
7/15/11 1:01:01 PM,C,32.139
7/15/11 2:01:01 PM,C,32.638
7/15/11 3:01:01 PM,C,33.637
7/15/11 4:01:01 PM,C,35.134
7/15/11 5:01:01 PM,C,30.641
7/15/11 6:01:01 PM,C,30.641
7/15/11 7:01:01 PM,C,32.139
7/15/11 8:01:01 PM,C,31.64
7/15/11 9:01:01 PM,C,30.641
7/15/11 10:01:01 PM,C,28.643
7/15/11 11:01:01 PM,C,28.144
