Date/Time,Unit,Value
7/6/11 6:03:01 AM,C,19.187
7/6/11 7:03:01 AM,C,19.687
7/6/11 8:03:01 AM,C,23.691
7/6/11 9:03:01 AM,C,28.19
7/6/11 10:03:01 AM,C,29.189
7/6/11 11:03:01 AM,C,30.188
7/6/11 12:03:01 PM,C,31.187
7/6/11 1:03:01 PM,C,33.183
7/6/11 2:03:01 PM,C,33.682
7/6/11 3:03:01 PM,C,33.682
7/6/11 4:03:01 PM,C,33.682
7/6/11 5:03:01 PM,C,33.682
7/6/11 6:03:01 PM,C,33.682
7/6/11 7:03:01 PM,C,32.185
7/6/11 8:03:01 PM,C,30.688
7/6/11 9:03:01 PM,C,28.69
7/6/11 10:03:01 PM,C,24.191
7/6/11 11:03:01 PM,C,23.191
7/7/11 12:03:01 AM,C,23.691
7/7/11 1:03:01 AM,C,23.691
7/7/11 2:03:01 AM,C,24.191
7/7/11 3:03:01 AM,C,20.689
7/7/11 4:03:01 AM,C,19.687
7/7/11 5:03:01 AM,C,21.189
7/7/11 6:03:01 AM,C,21.69
7/7/11 7:03:01 AM,C,21.69
7/7/11 8:03:01 AM,C,23.191
7/7/11 9:03:01 AM,C,27.191
7/7/11 10:03:01 AM,C,29.189
7/7/11 11:03:01 AM,C,31.686
7/7/11 12:03:01 PM,C,32.185
7/7/11 1:03:01 PM,C,33.682
7/7/11 2:03:01 PM,C,34.181
7/7/11 3:03:01 PM,C,34.68
7/7/11 4:03:01 PM,C,35.677
7/7/11 5:03:01 PM,C,35.179
7/7/11 6:03:01 PM,C,34.181
7/7/11 7:03:01 PM,C,33.682
7/7/11 8:03:01 PM,C,31.187
7/7/11 9:03:01 PM,C,29.189
7/7/11 10:03:01 PM,C,26.691
7/7/11 11:03:01 PM,C,23.191
7/8/11 12:03:01 AM,C,25.691
7/8/11 1:03:01 AM,C,25.691
7/8/11 2:03:01 AM,C,25.691
7/8/11 3:03:01 AM,C,22.691
7/8/11 4:03:01 AM,C,23.191
7/8/11 5:03:01 AM,C,23.191
7/8/11 6:03:01 AM,C,22.691
7/8/11 7:03:01 AM,C,22.691
7/8/11 8:03:01 AM,C,24.191
7/8/11 9:03:01 AM,C,28.69
7/8/11 10:03:01 AM,C,30.688
7/8/11 11:03:01 AM,C,32.185
7/8/11 12:03:01 PM,C,33.682
7/8/11 1:03:01 PM,C,34.68
7/8/11 2:03:01 PM,C,36.176
7/8/11 3:03:01 PM,C,36.675
7/8/11 4:03:01 PM,C,35.677
7/8/11 5:03:01 PM,C,35.677
7/8/11 6:03:01 PM,C,35.677
7/8/11 7:03:01 PM,C,33.682
7/8/11 8:03:01 PM,C,32.185
7/8/11 9:03:01 PM,C,30.188
7/8/11 10:03:01 PM,C,28.19
7/8/11 11:03:01 PM,C,26.691
7/9/11 12:03:01 AM,C,26.191
7/9/11 1:03:01 AM,C,25.691
7/9/11 2:03:01 AM,C,25.191
7/9/11 3:03:01 AM,C,24.691
7/9/11 4:03:01 AM,C,21.189
7/9/11 5:03:01 AM,C,23.191
7/9/11 6:03:01 AM,C,21.189
7/9/11 7:03:01 AM,C,23.191
7/9/11 8:03:01 AM,C,25.691
7/9/11 9:03:01 AM,C,28.69
7/9/11 10:03:01 AM,C,29.689
7/9/11 11:03:01 AM,C,32.185
7/9/11 12:03:01 PM,C,33.682
7/9/11 1:03:01 PM,C,34.68
7/9/11 2:03:01 PM,C,35.179
7/9/11 3:03:01 PM,C,35.677
7/9/11 4:03:01 PM,C,36.176
7/9/11 5:03:01 PM,C,35.179
7/9/11 6:03:01 PM,C,34.68
7/9/11 7:03:01 PM,C,34.181
7/9/11 8:03:01 PM,C,31.686
7/9/11 9:03:01 PM,C,30.188
7/9/11 10:03:01 PM,C,26.191
7/9/11 11:03:01 PM,C,24.191
7/10/11 12:03:01 AM,C,25.191
7/10/11 1:03:01 AM,C,23.191
7/10/11 2:03:01 AM,C,23.191
7/10/11 3:03:01 AM,C,20.689
7/10/11 4:03:01 AM,C,20.689
7/10/11 5:03:01 AM,C,21.189
7/10/11 6:03:01 AM,C,20.689
7/10/11 7:03:01 AM,C,20.188
7/10/11 8:03:01 AM,C,22.691
7/10/11 9:03:01 AM,C,26.191
7/10/11 10:03:01 AM,C,28.69
7/10/11 11:03:01 AM,C,30.688
7/10/11 12:03:01 PM,C,32.185
7/10/11 1:03:01 PM,C,33.183
7/10/11 2:03:01 PM,C,32.684
7/10/11 3:03:01 PM,C,33.682
7/10/11 4:03:01 PM,C,35.179
7/10/11 5:03:01 PM,C,33.682
7/10/11 6:03:01 PM,C,33.682
7/10/11 7:03:01 PM,C,32.684
7/10/11 8:03:01 PM,C,30.188
7/10/11 9:03:01 PM,C,28.19
7/10/11 10:03:01 PM,C,26.691
7/10/11 11:03:01 PM,C,24.691
7/11/11 12:03:01 AM,C,23.691
7/11/11 1:03:01 AM,C,23.191
7/11/11 2:03:01 AM,C,20.689
7/11/11 3:03:01 AM,C,20.689
7/11/11 4:03:01 AM,C,19.687
7/11/11 5:03:01 AM,C,19.187
7/11/11 6:03:01 AM,C,20.689
7/11/11 7:03:01 AM,C,19.687
7/11/11 8:03:01 AM,C,21.189
7/11/11 9:03:01 AM,C,25.191
7/11/11 10:03:01 AM,C,26.691
7/11/11 11:03:01 AM,C,29.689
7/11/11 12:03:01 PM,C,31.187
7/11/11 1:03:01 PM,C,34.181
7/11/11 2:03:01 PM,C,30.688
7/11/11 3:03:01 PM,C,30.688
